customer_id,cycle_start,cycle_end,billing_amount,last_payment_days_ago,plan_tier,tenure_months,monthly_usage_hours,active_days,login_count,avg_session_min,device_count,add_on_count,support_tickets,sla_breaches,promotions_redeemed,email_opens,email_clicks,last_campaign_days_ago,nps_score,region,is_autopay,is_discounted,has_family_bundle,churned_next_cycle
CUST_07381,2023-12-12,2024-01-11,246.4,16.9,basic,4.6,11.17,17.0,12.0,35.49,2.0,0.0,1.0,0.0,0.0,3.0,1.0,21.5,0.0,central,True,False,False,1
CUST_07382,2024-09-22,2024-10-22,331.97,0.5,basic,104.4,12.77,20.0,8.0,28.54,2.0,2.0,0.0,0.0,0.0,2.0,1.0,39.2,9.0,south,True,False,False,0
CUST_07383,2024-01-20,2024-02-19,956.43,0.8,premium,19.8,7.18,16.0,15.0,23.73,2.0,1.0,0.0,0.0,1.0,5.0,0.0,10.9,6.0,west,False,True,False,0
CUST_07384,2023-12-20,2024-01-19,1018.23,3.2,premium,27.9,14.76,18.0,15.0,27.01,3.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,south,True,True,False,0
CUST_07385,2023-09-27,2023-10-27,576.81,1.0,standard,9.4,41.52,22.0,9.0,15.19,1.0,1.0,2.0,0.0,1.0,2.0,1.0,2.5,8.0,west,False,False,False,1
CUST_07386,2024-08-19,2024-09-18,310.81,7.7,basic,2.4,8.51,15.0,10.0,19.61,3.0,1.0,1.0,0.0,0.0,2.0,1.0,3.5,2.0,north,False,True,True,0
CUST_07387,2024-07-02,2024-08-01,341.34,9.4,basic,89.4,24.7,22.0,9.0,38.39,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.3,9.0,central,False,False,False,0
CUST_07388,2024-11-30,2024-12-30,573.87,17.9,standard,8.1,36.26,21.0,5.0,82.06,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.1,3.0,north,False,False,False,0
CUST_07389,2023-02-18,2023-03-20,1048.71,2.1,premium,13.2,37.71,14.0,18.0,62.34,2.0,0.0,1.0,0.0,0.0,3.0,0.0,41.0,0.0,west,True,False,False,1
CUST_07390,2023-10-05,2023-11-04,299.52,3.7,basic,25.2,28.15,22.0,12.0,23.79,1.0,2.0,2.0,0.0,0.0,4.0,1.0,23.3,6.0,central,False,True,False,0
CUST_07391,2023-01-24,2023-02-23,1002.5,8.7,premium,1.0,17.51,19.0,5.0,11.34,3.0,0.0,3.0,0.0,1.0,4.0,1.0,5.1,8.0,south,False,False,False,1
CUST_07392,2023-07-31,2023-08-30,334.58,21.7,basic,39.9,18.49,14.0,13.0,35.49,4.0,1.0,0.0,1.0,0.0,6.0,0.0,7.5,10.0,east,True,False,False,0
CUST_07393,2024-11-30,2024-12-30,1038.4,13.0,premium,18.5,12.08,18.0,16.0,21.69,3.0,2.0,1.0,0.0,1.0,5.0,1.0,4.0,9.0,south,True,True,False,1
CUST_07394,2023-07-29,2023-08-28,997.03,1.0,premium,7.8,9.06,18.0,8.0,5.34,4.0,3.0,1.0,0.0,0.0,1.0,0.0,22.1,4.0,east,True,True,False,0
CUST_07395,2024-03-03,2024-04-02,553.01,0.5,standard,1.5,46.37,19.0,11.0,15.17,1.0,0.0,1.0,1.0,0.0,1.0,0.0,50.9,8.0,south,True,False,True,1
CUST_07396,2024-02-04,2024-03-05,300.51,7.1,basic,4.3,30.31,19.0,14.0,34.03,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.7,9.0,west,True,False,True,0
CUST_07397,2023-02-04,2023-03-06,953.86,5.8,premium,54.1,17.03,15.0,13.0,33.45,2.0,1.0,0.0,0.0,0.0,1.0,0.0,9.6,8.0,north,False,False,False,0
CUST_07398,2024-07-02,2024-08-01,596.35,10.6,standard,27.8,9.43,19.0,9.0,16.26,4.0,1.0,2.0,0.0,0.0,0.0,0.0,10.5,0.0,east,False,False,False,0
CUST_07399,2023-01-04,2023-02-03,588.45,3.4,standard,6.9,13.31,18.0,8.0,13.22,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.9,6.0,west,True,False,False,0
CUST_07400,2024-08-06,2024-09-05,555.73,4.8,standard,1.6,43.6,18.0,12.0,43.59,1.0,1.0,2.0,0.0,0.0,3.0,0.0,1.8,6.0,north,False,False,False,0
CUST_07401,2023-01-17,2023-02-16,272.46,3.6,basic,28.2,17.48,19.0,8.0,42.66,1.0,1.0,1.0,0.0,1.0,5.0,1.0,2.4,8.0,north,True,False,False,0
CUST_07402,2024-02-08,2024-03-09,1037.33,1.5,premium,20.4,24.49,16.0,14.0,33.2,4.0,2.0,0.0,1.0,2.0,4.0,0.0,1.0,6.0,central,True,False,False,0
CUST_07403,2023-12-30,2024-01-29,289.29,4.0,basic,12.4,14.2,25.0,17.0,19.67,2.0,0.0,0.0,0.0,1.0,5.0,1.0,30.0,6.0,central,False,True,True,0
CUST_07404,2024-12-17,2025-01-16,985.24,1.4,premium,10.8,45.72,20.0,16.0,16.24,3.0,0.0,1.0,1.0,1.0,3.0,1.0,64.3,9.0,central,False,False,False,0
CUST_07405,2023-01-11,2023-02-10,315.13,20.0,basic,5.9,6.4,19.0,13.0,39.49,3.0,2.0,0.0,0.0,1.0,2.0,0.0,12.8,8.0,east,True,False,False,0
CUST_07406,2023-06-08,2023-07-08,648.18,17.6,standard,26.6,14.6,25.0,9.0,43.36,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.1,4.0,east,True,True,False,0
CUST_07407,2023-10-25,2023-11-24,281.49,6.5,basic,84.7,32.3,15.0,4.0,8.61,2.0,0.0,1.0,0.0,2.0,3.0,1.0,13.3,3.0,north,True,True,True,0
CUST_07408,2024-06-19,2024-07-19,334.1,0.6,basic,4.6,42.16,17.0,9.0,26.72,2.0,1.0,0.0,0.0,1.0,3.0,0.0,2.3,3.0,east,True,True,False,0
CUST_07409,2023-07-13,2023-08-12,298.95,59.8,basic,21.8,15.31,22.0,13.0,20.39,4.0,1.0,0.0,0.0,1.0,2.0,1.0,17.4,1.0,north,False,False,True,0
CUST_07410,2023-07-29,2023-08-28,656.94,1.5,standard,13.2,32.64,21.0,17.0,15.98,4.0,1.0,1.0,0.0,0.0,2.0,1.0,17.6,8.0,west,False,True,False,0
CUST_07411,2024-10-13,2024-11-12,631.0,12.3,standard,14.2,44.75,18.0,14.0,24.85,4.0,3.0,1.0,1.0,0.0,1.0,0.0,14.5,3.0,south,False,False,False,0
CUST_07412,2023-12-02,2024-01-01,988.06,8.3,premium,7.0,36.73,21.0,12.0,23.91,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.1,10.0,north,True,False,False,0
CUST_07413,2024-08-18,2024-09-17,307.31,10.1,basic,41.8,8.81,17.0,11.0,28.73,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.3,10.0,north,False,False,True,0
CUST_07414,2024-04-04,2024-05-04,574.96,2.2,standard,15.9,47.11,21.0,10.0,15.92,3.0,0.0,0.0,0.0,0.0,1.0,0.0,37.2,8.0,west,True,False,False,0
CUST_07415,2023-06-28,2023-07-28,603.88,3.1,standard,18.8,32.49,17.0,12.0,30.73,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.2,4.0,central,False,False,False,0
CUST_07416,2024-07-25,2024-08-24,274.17,8.4,basic,8.7,37.76,20.0,9.0,38.96,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,central,True,False,False,1
CUST_07417,2023-07-23,2023-08-22,578.32,34.8,standard,4.8,32.74,20.0,12.0,8.47,1.0,2.0,0.0,0.0,0.0,2.0,0.0,20.8,10.0,central,False,False,False,0
CUST_07418,2024-08-27,2024-09-26,634.12,1.0,standard,2.2,55.92,22.0,10.0,11.34,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.8,5.0,north,False,False,False,0
CUST_07419,2024-04-12,2024-05-12,305.85,8.0,basic,30.1,25.86,14.0,20.0,20.14,3.0,1.0,2.0,0.0,0.0,2.0,1.0,2.1,8.0,north,False,True,False,0
CUST_07420,2024-09-29,2024-10-29,309.9,3.6,basic,5.2,24.51,21.0,10.0,48.03,4.0,3.0,0.0,0.0,0.0,0.0,0.0,5.9,10.0,east,True,True,False,0
CUST_07421,2023-12-02,2024-01-01,584.09,5.6,standard,28.1,49.55,22.0,12.0,10.65,4.0,1.0,3.0,0.0,0.0,2.0,1.0,15.0,6.0,east,False,False,False,0
CUST_07422,2024-06-29,2024-07-29,289.72,1.0,basic,11.9,4.41,24.0,5.0,19.54,2.0,4.0,0.0,1.0,0.0,3.0,1.0,8.7,6.0,south,False,False,False,0
CUST_07423,2023-10-01,2023-10-31,588.33,14.5,standard,12.9,56.5,20.0,11.0,32.45,3.0,0.0,1.0,0.0,0.0,1.0,0.0,24.3,4.0,south,False,True,False,0
CUST_07424,2023-10-30,2023-11-29,981.33,7.2,premium,15.2,13.23,24.0,8.0,31.26,2.0,1.0,0.0,0.0,0.0,6.0,2.0,14.8,10.0,east,True,True,True,0
CUST_07425,2023-11-09,2023-12-09,580.18,9.8,standard,11.0,26.33,20.0,15.0,33.11,1.0,3.0,0.0,0.0,0.0,5.0,0.0,4.8,1.0,north,True,False,True,0
CUST_07426,2023-07-21,2023-08-20,573.05,12.1,standard,2.5,17.19,16.0,11.0,120.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,4.1,8.0,west,True,False,False,0
CUST_07427,2023-10-26,2023-11-25,257.56,16.5,basic,8.9,7.3,20.0,20.0,5.21,1.0,2.0,0.0,0.0,0.0,2.0,0.0,5.5,9.0,east,True,False,False,0
CUST_07428,2024-08-08,2024-09-07,996.73,7.0,premium,26.2,29.83,24.0,7.0,36.17,3.0,3.0,3.0,0.0,0.0,4.0,1.0,10.3,8.0,north,False,True,False,0
CUST_07429,2024-04-04,2024-05-04,270.44,1.9,basic,26.3,19.87,21.0,14.0,92.78,1.0,2.0,1.0,0.0,0.0,3.0,0.0,13.4,3.0,east,False,False,False,1
CUST_07430,2024-03-13,2024-04-12,648.82,24.2,standard,8.1,59.08,24.0,8.0,31.7,2.0,4.0,1.0,0.0,1.0,4.0,1.0,5.3,6.0,central,True,False,True,0
CUST_07431,2023-08-05,2023-09-04,958.87,8.9,premium,14.8,36.52,16.0,12.0,26.53,4.0,2.0,0.0,0.0,0.0,3.0,1.0,13.3,6.0,east,False,True,False,0
CUST_07432,2024-06-17,2024-07-17,586.88,3.1,standard,5.2,24.08,21.0,7.0,43.29,4.0,0.0,0.0,0.0,1.0,2.0,0.0,3.7,7.0,central,True,False,False,0
CUST_07433,2024-07-30,2024-08-29,621.02,5.8,standard,5.7,23.65,23.0,11.0,7.31,3.0,2.0,0.0,0.0,0.0,5.0,1.0,90.0,7.0,north,True,False,False,0
CUST_07434,2024-01-24,2024-02-23,534.75,1.5,standard,1.0,22.69,15.0,10.0,46.57,3.0,0.0,0.0,1.0,0.0,1.0,0.0,31.8,7.0,central,True,False,True,0
CUST_07435,2024-03-01,2024-03-31,322.22,6.1,basic,54.5,26.74,20.0,10.0,45.65,3.0,0.0,0.0,0.0,2.0,6.0,1.0,23.7,6.0,east,False,False,False,0
CUST_07436,2023-01-31,2023-03-02,574.26,24.3,standard,5.7,8.73,20.0,15.0,11.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,10.5,0.0,central,False,False,False,0
CUST_07437,2024-03-31,2024-04-30,266.57,0.2,basic,6.2,16.14,16.0,9.0,16.44,2.0,4.0,1.0,1.0,0.0,4.0,1.0,3.1,7.0,west,True,False,False,1
CUST_07438,2023-02-18,2023-03-20,616.55,5.5,standard,7.9,26.56,19.0,5.0,42.94,3.0,2.0,2.0,1.0,1.0,3.0,0.0,9.3,1.0,central,False,True,False,0
CUST_07439,2024-02-27,2024-03-28,319.97,11.1,basic,3.3,14.08,21.0,13.0,43.49,3.0,2.0,2.0,0.0,1.0,4.0,2.0,6.2,6.0,central,True,False,False,0
CUST_07440,2024-10-16,2024-11-15,965.82,0.7,premium,24.5,5.62,17.0,11.0,3.66,4.0,2.0,1.0,1.0,1.0,3.0,1.0,18.4,8.0,south,True,True,False,0
CUST_07441,2023-10-12,2023-11-11,288.94,51.4,basic,1.9,22.24,21.0,10.0,24.87,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.4,4.0,west,True,True,False,0
CUST_07442,2023-01-13,2023-02-12,635.25,10.6,standard,3.5,39.31,20.0,10.0,12.1,3.0,0.0,1.0,0.0,0.0,3.0,0.0,12.0,6.0,north,True,False,False,0
CUST_07443,2024-04-27,2024-05-27,585.68,0.6,standard,24.8,16.21,17.0,7.0,67.71,3.0,1.0,0.0,0.0,0.0,4.0,1.0,33.1,3.0,central,False,True,False,0
CUST_07444,2023-04-05,2023-05-05,568.87,9.5,standard,10.0,22.16,16.0,19.0,12.08,4.0,2.0,0.0,0.0,1.0,2.0,0.0,10.3,9.0,west,False,False,False,0
CUST_07445,2024-02-10,2024-03-11,295.27,4.3,basic,29.5,67.94,19.0,11.0,103.46,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7.3,6.0,north,True,False,True,0
CUST_07446,2023-01-19,2023-02-18,596.2,15.0,standard,19.6,31.34,20.0,15.0,59.73,2.0,1.0,0.0,0.0,0.0,2.0,0.0,46.6,3.0,west,True,False,True,0
CUST_07447,2024-06-12,2024-07-12,291.24,9.7,basic,7.1,31.73,23.0,9.0,7.49,2.0,0.0,1.0,0.0,0.0,6.0,2.0,5.5,10.0,south,True,True,False,0
CUST_07448,2023-07-31,2023-08-30,612.47,4.6,standard,25.3,7.83,19.0,13.0,18.54,2.0,1.0,0.0,0.0,1.0,2.0,0.0,11.2,3.0,north,True,True,False,0
CUST_07449,2024-06-07,2024-07-07,279.68,3.6,basic,3.0,27.11,21.0,16.0,33.02,3.0,0.0,3.0,0.0,2.0,1.0,0.0,4.6,8.0,north,True,False,False,0
CUST_07450,2024-05-24,2024-06-23,617.91,4.0,standard,18.5,28.76,19.0,11.0,7.27,2.0,0.0,0.0,0.0,1.0,4.0,1.0,4.2,5.0,central,True,False,False,0
CUST_07451,2023-12-06,2024-01-05,287.91,10.4,basic,13.8,58.46,18.0,13.0,15.16,1.0,1.0,1.0,0.0,0.0,10.0,4.0,12.2,8.0,east,False,True,True,0
CUST_07452,2023-05-14,2023-06-13,955.8,11.7,premium,7.5,19.45,19.0,13.0,28.76,4.0,1.0,1.0,0.0,1.0,8.0,1.0,2.2,4.0,north,True,False,True,0
CUST_07453,2024-06-26,2024-07-26,646.67,0.9,standard,22.2,6.12,23.0,18.0,56.75,4.0,1.0,4.0,0.0,1.0,1.0,0.0,6.5,8.0,north,True,False,False,0
CUST_07454,2024-05-10,2024-06-09,252.75,10.5,basic,49.2,19.77,20.0,14.0,11.89,1.0,1.0,2.0,0.0,0.0,2.0,0.0,4.9,6.0,south,False,True,True,0
CUST_07455,2024-07-04,2024-08-03,623.85,8.6,standard,120.0,13.02,22.0,9.0,5.87,4.0,3.0,1.0,1.0,2.0,1.0,0.0,10.6,7.0,south,True,False,False,0
CUST_07456,2023-09-30,2023-10-30,994.16,5.2,premium,22.5,7.54,22.0,16.0,120.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,15.1,10.0,south,True,False,False,0
CUST_07457,2024-03-15,2024-04-14,299.62,3.0,basic,12.4,14.57,22.0,10.0,54.45,3.0,2.0,0.0,0.0,1.0,1.0,0.0,13.1,3.0,central,True,False,False,0
CUST_07458,2023-06-10,2023-07-10,572.84,17.6,standard,6.1,36.32,16.0,13.0,56.05,4.0,2.0,1.0,0.0,2.0,3.0,1.0,2.4,6.0,north,True,True,False,0
CUST_07459,2024-08-15,2024-09-14,584.42,2.2,standard,7.1,20.95,18.0,11.0,21.86,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,south,True,False,True,0
CUST_07460,2024-12-02,2025-01-01,322.88,8.4,basic,15.7,45.66,16.0,13.0,23.8,2.0,1.0,1.0,1.0,0.0,4.0,0.0,14.6,0.0,south,True,False,False,0
CUST_07461,2023-03-07,2023-04-06,965.73,4.4,premium,11.0,7.5,20.0,14.0,28.37,4.0,3.0,1.0,0.0,0.0,2.0,1.0,10.3,6.0,west,False,False,False,0
CUST_07462,2023-07-18,2023-08-17,283.91,4.2,basic,58.8,14.64,27.0,10.0,30.4,4.0,0.0,0.0,0.0,0.0,5.0,1.0,33.4,9.0,west,False,False,False,0
CUST_07463,2023-07-10,2023-08-09,330.7,2.1,basic,11.0,3.63,24.0,11.0,29.74,1.0,0.0,0.0,0.0,0.0,2.0,0.0,9.8,9.0,south,False,True,True,0
CUST_07464,2024-10-18,2024-11-17,981.42,2.6,premium,11.2,9.06,22.0,12.0,12.02,2.0,1.0,2.0,0.0,0.0,2.0,0.0,17.3,0.0,central,True,False,False,0
CUST_07465,2024-08-13,2024-09-12,599.86,0.2,standard,11.6,17.27,17.0,17.0,17.36,1.0,1.0,2.0,0.0,1.0,4.0,1.0,20.9,9.0,east,True,False,False,0
CUST_07466,2024-11-18,2024-12-18,1002.31,1.7,premium,43.5,8.68,22.0,7.0,63.99,1.0,1.0,1.0,1.0,2.0,3.0,0.0,6.2,5.0,west,True,False,False,0
CUST_07467,2024-05-17,2024-06-16,572.89,17.4,standard,25.2,8.89,23.0,16.0,27.75,3.0,3.0,2.0,1.0,0.0,5.0,2.0,12.9,5.0,west,True,True,True,0
CUST_07468,2024-05-30,2024-06-29,611.71,3.1,standard,22.9,34.7,17.0,11.0,58.5,4.0,0.0,2.0,0.0,1.0,4.0,1.0,24.4,8.0,north,True,True,False,0
CUST_07469,2023-05-18,2023-06-17,996.8,2.3,premium,9.8,14.25,21.0,9.0,10.18,1.0,2.0,0.0,0.0,1.0,3.0,1.0,48.4,6.0,north,True,False,True,0
CUST_07470,2024-07-26,2024-08-25,274.96,1.6,basic,40.9,10.59,20.0,12.0,19.59,4.0,2.0,1.0,0.0,0.0,3.0,0.0,7.8,6.0,south,True,True,False,0
CUST_07471,2024-05-29,2024-06-28,617.98,4.9,standard,1.0,30.02,21.0,9.0,31.79,4.0,0.0,1.0,0.0,3.0,3.0,0.0,2.7,6.0,north,True,False,False,1
CUST_07472,2024-06-16,2024-07-16,603.36,14.9,standard,49.1,9.71,16.0,10.0,50.16,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.7,9.0,north,True,False,False,0
CUST_07473,2023-06-16,2023-07-16,296.91,16.4,basic,17.3,50.82,18.0,17.0,29.41,3.0,1.0,0.0,0.0,0.0,5.0,2.0,1.6,3.0,east,True,False,False,0
CUST_07474,2023-04-22,2023-05-22,589.69,5.2,standard,12.2,7.0,20.0,6.0,11.53,3.0,0.0,2.0,0.0,0.0,4.0,2.0,19.1,6.0,central,True,True,False,0
CUST_07475,2024-09-17,2024-10-17,255.02,13.8,basic,16.5,14.69,17.0,13.0,30.97,1.0,1.0,0.0,0.0,1.0,2.0,1.0,3.2,6.0,south,True,False,False,0
CUST_07476,2024-05-07,2024-06-06,594.4,0.6,standard,26.4,23.01,18.0,9.0,19.69,4.0,1.0,1.0,0.0,1.0,0.0,0.0,25.2,8.0,east,True,False,False,0
CUST_07477,2023-12-09,2024-01-08,532.35,25.5,standard,1.0,13.6,17.0,11.0,28.64,1.0,0.0,0.0,1.0,1.0,1.0,0.0,10.1,5.0,south,True,False,False,1
CUST_07478,2023-05-26,2023-06-25,1021.14,4.3,premium,49.3,4.87,14.0,16.0,21.54,2.0,1.0,0.0,0.0,0.0,2.0,1.0,15.6,8.0,central,True,False,False,0
CUST_07479,2024-07-06,2024-08-05,264.35,0.2,basic,14.2,20.11,22.0,10.0,46.61,3.0,1.0,1.0,0.0,1.0,2.0,0.0,2.7,8.0,south,True,True,True,0
CUST_07480,2024-03-18,2024-04-17,615.18,2.7,standard,10.1,18.67,22.0,7.0,13.01,1.0,3.0,0.0,0.0,1.0,1.0,0.0,51.7,9.0,north,True,False,False,1
CUST_07481,2023-03-18,2023-04-17,256.93,5.5,basic,3.6,22.66,19.0,10.0,9.36,2.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,7.0,central,False,False,False,0
CUST_07482,2024-09-23,2024-10-23,560.12,3.0,standard,13.9,2.66,19.0,5.0,11.77,2.0,0.0,0.0,0.0,0.0,4.0,0.0,39.7,5.0,east,True,False,False,0
CUST_07483,2023-03-28,2023-04-27,576.75,16.5,standard,16.5,27.92,17.0,15.0,51.95,4.0,1.0,0.0,0.0,1.0,7.0,2.0,25.5,8.0,east,True,False,False,1
CUST_07484,2023-01-08,2023-02-07,654.92,6.8,standard,12.4,38.85,22.0,16.0,9.29,3.0,0.0,2.0,0.0,0.0,4.0,0.0,0.8,4.0,west,True,True,False,0
CUST_07485,2024-10-30,2024-11-29,985.91,18.5,premium,27.2,8.89,20.0,10.0,8.4,4.0,1.0,0.0,0.0,1.0,2.0,0.0,8.0,10.0,east,True,False,False,0
CUST_07486,2023-04-21,2023-05-21,1049.27,5.0,premium,13.1,47.61,19.0,15.0,4.84,3.0,2.0,0.0,0.0,0.0,5.0,2.0,2.1,6.0,west,True,False,False,0
CUST_07487,2024-09-25,2024-10-25,312.91,18.0,basic,78.1,7.96,20.0,11.0,6.11,2.0,0.0,1.0,0.0,0.0,2.0,0.0,40.7,7.0,north,False,True,False,0
CUST_07488,2023-10-04,2023-11-03,291.22,7.7,basic,21.9,22.56,23.0,12.0,19.72,1.0,3.0,0.0,0.0,0.0,4.0,2.0,14.9,7.0,east,False,False,False,1
CUST_07489,2023-07-27,2023-08-26,604.19,2.0,standard,39.5,6.16,22.0,9.0,33.82,4.0,2.0,0.0,0.0,1.0,4.0,1.0,9.7,7.0,central,True,False,True,0
CUST_07490,2024-04-22,2024-05-22,609.03,2.8,standard,2.8,54.63,22.0,12.0,39.23,2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.6,8.0,west,False,False,True,0
CUST_07491,2023-10-02,2023-11-01,312.32,1.8,basic,12.2,15.9,19.0,12.0,22.78,3.0,1.0,1.0,1.0,1.0,4.0,0.0,10.9,10.0,east,True,False,True,0
CUST_07492,2023-08-21,2023-09-20,638.76,2.5,standard,9.9,32.87,20.0,3.0,14.25,4.0,3.0,2.0,0.0,0.0,3.0,0.0,8.2,10.0,north,True,False,True,0
CUST_07493,2023-11-09,2023-12-09,601.6,20.4,standard,20.2,19.51,22.0,23.0,13.72,1.0,0.0,4.0,1.0,0.0,6.0,2.0,25.6,3.0,central,False,False,False,0
CUST_07494,2024-10-22,2024-11-21,317.41,15.3,basic,47.4,30.16,18.0,11.0,45.96,3.0,3.0,0.0,0.0,0.0,2.0,0.0,4.7,7.0,central,True,False,False,0
CUST_07495,2024-08-28,2024-09-27,1057.72,12.1,premium,2.0,38.48,17.0,16.0,102.23,2.0,2.0,0.0,0.0,0.0,4.0,1.0,1.4,7.0,north,True,False,False,0
CUST_07496,2024-09-08,2024-10-08,551.93,39.0,standard,1.8,23.93,22.0,13.0,18.61,1.0,2.0,2.0,0.0,0.0,4.0,1.0,6.4,1.0,east,False,False,True,1
CUST_07497,2023-08-12,2023-09-11,295.53,3.5,basic,45.6,28.59,18.0,11.0,42.34,3.0,0.0,1.0,0.0,0.0,2.0,1.0,25.8,8.0,south,True,False,True,0
CUST_07498,2023-01-16,2023-02-15,323.03,8.2,basic,5.7,60.26,23.0,15.0,59.75,4.0,2.0,2.0,0.0,0.0,4.0,1.0,6.7,10.0,east,False,True,False,1
CUST_07499,2024-10-16,2024-11-15,957.42,31.2,premium,26.5,14.62,17.0,10.0,19.87,3.0,3.0,2.0,0.0,2.0,1.0,0.0,24.5,2.0,west,False,True,False,0
CUST_07500,2024-04-17,2024-05-17,969.88,11.4,premium,18.8,81.7,15.0,12.0,11.03,3.0,2.0,1.0,2.0,0.0,0.0,0.0,17.3,6.0,west,False,False,False,0
CUST_07501,2024-05-01,2024-05-31,570.79,11.9,standard,42.9,11.11,22.0,9.0,43.95,2.0,0.0,3.0,0.0,0.0,2.0,0.0,13.2,5.0,east,True,False,True,0
CUST_07502,2024-07-04,2024-08-03,310.49,3.5,basic,3.2,16.36,17.0,8.0,8.24,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,west,True,False,True,0
CUST_07503,2023-09-18,2023-10-18,1014.78,1.3,premium,3.3,40.78,23.0,15.0,20.18,3.0,2.0,0.0,1.0,2.0,6.0,0.0,11.5,3.0,south,False,False,True,0
CUST_07504,2024-09-20,2024-10-20,572.53,0.9,standard,19.5,34.0,15.0,15.0,15.25,1.0,1.0,0.0,1.0,0.0,1.0,0.0,19.6,6.0,south,False,True,True,0
CUST_07505,2024-01-15,2024-02-14,1011.85,1.8,premium,70.2,25.48,20.0,18.0,10.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.2,7.0,central,True,False,False,0
CUST_07506,2024-07-05,2024-08-04,579.54,9.4,standard,12.9,25.49,19.0,10.0,7.45,4.0,2.0,1.0,0.0,0.0,2.0,1.0,34.0,6.0,west,False,True,False,0
CUST_07507,2024-10-20,2024-11-19,336.67,2.9,basic,9.5,13.42,18.0,5.0,30.84,1.0,1.0,1.0,0.0,1.0,2.0,0.0,23.4,9.0,east,True,True,True,0
CUST_07508,2024-04-14,2024-05-14,614.34,20.4,standard,22.4,31.21,21.0,21.0,44.21,3.0,2.0,1.0,0.0,0.0,1.0,0.0,21.0,3.0,central,True,True,False,0
CUST_07509,2023-04-12,2023-05-12,321.04,10.3,basic,64.0,15.72,20.0,11.0,37.76,2.0,0.0,0.0,0.0,1.0,4.0,1.0,7.4,9.0,south,True,False,False,0
CUST_07510,2023-12-15,2024-01-14,346.67,44.6,basic,43.5,20.63,23.0,10.0,41.79,3.0,0.0,1.0,1.0,0.0,5.0,1.0,38.3,9.0,central,True,True,False,0
CUST_07511,2024-07-22,2024-08-21,619.77,3.7,standard,120.0,38.0,19.0,11.0,20.65,4.0,1.0,0.0,0.0,1.0,2.0,0.0,2.4,7.0,north,False,True,True,0
CUST_07512,2024-08-30,2024-09-29,981.91,44.7,premium,1.0,35.24,17.0,15.0,60.47,3.0,0.0,0.0,0.0,1.0,4.0,0.0,18.2,7.0,west,True,False,False,0
CUST_07513,2023-05-24,2023-06-23,602.71,1.6,standard,2.9,55.83,17.0,9.0,36.54,4.0,0.0,1.0,0.0,0.0,5.0,0.0,12.0,4.0,east,False,True,False,0
CUST_07514,2023-04-05,2023-05-05,559.66,4.8,standard,22.6,25.77,19.0,14.0,112.4,2.0,1.0,0.0,1.0,0.0,2.0,0.0,25.2,8.0,south,True,True,False,0
CUST_07515,2024-09-15,2024-10-15,265.9,17.5,basic,41.2,19.85,18.0,14.0,51.93,1.0,1.0,2.0,0.0,1.0,5.0,0.0,0.2,4.0,central,True,False,False,0
CUST_07516,2024-11-01,2024-12-01,316.88,4.9,basic,8.1,1.49,22.0,16.0,29.12,4.0,1.0,0.0,0.0,0.0,2.0,0.0,2.3,6.0,east,False,False,True,0
CUST_07517,2023-07-08,2023-08-07,349.21,22.4,basic,6.6,26.73,18.0,11.0,14.75,3.0,0.0,1.0,2.0,2.0,0.0,0.0,16.6,3.0,west,True,True,False,0
CUST_07518,2024-05-23,2024-06-22,631.19,1.1,standard,37.1,5.08,26.0,20.0,33.94,3.0,1.0,0.0,0.0,0.0,1.0,0.0,7.6,8.0,east,False,True,False,0
CUST_07519,2023-03-18,2023-04-17,609.25,1.3,standard,1.4,26.11,22.0,14.0,33.54,2.0,3.0,1.0,0.0,0.0,7.0,1.0,2.6,5.0,west,True,False,True,0
CUST_07520,2024-01-15,2024-02-14,253.9,10.0,basic,11.1,6.97,19.0,16.0,12.21,4.0,2.0,0.0,0.0,0.0,0.0,0.0,34.9,7.0,west,True,False,False,0
CUST_07521,2024-05-24,2024-06-23,1003.05,2.1,premium,16.9,14.88,21.0,13.0,11.63,4.0,3.0,1.0,0.0,0.0,3.0,1.0,10.6,2.0,west,True,True,False,0
